game_id,team,foul_kind,shot_type,x,y,dist,season
1022500059,CHI,and_one,midrange,44,79,9,2025_full
1022500059,CHI,and_one,at_rim,-29,15,3,2025_full
1022500060,LVA,shooting,midrange,-51,47,7,2025_full
1022500060,LAS,and_one,midrange,46,29,5,2025_full
1022500060,LVA,and_one,midrange,82,35,9,2025_full
1022500060,LVA,and_one,at_rim,-42,9,4,2025_full
1022500060,LVA,and_one,midrange,38,28,5,2025_full
1022500060,LVA,shooting,midrange,-101,-28,10,2025_full
1022500060,LAS,and_one,midrange,-12,51,5,2025_full
1022500060,LVA,and_one,midrange,72,9,7,2025_full
1022500060,LAS,shooting,midrange,-53,30,6,2025_full
1022500060,LVA,shooting,midrange,49,11,5,2025_full
1022500061,PHX,and_one,at_rim,20,15,3,2025_full
1022500061,DAL,and_one,at_rim,6,33,3,2025_full
1022500061,DAL,and_one,at_rim,7,35,4,2025_full
1022500062,MIN,and_one,midrange,12,72,7,2025_full
1022500062,SEA,shooting,midrange,1,187,19,2025_full
1022500062,SEA,and_one,midrange,-49,17,5,2025_full
1022500062,MIN,and_one,at_rim,22,-1,2,2025_full
1022500062,SEA,and_one,at_rim,-22,3,2,2025_full
1022500063,ATL,and_one,at_rim,1,38,4,2025_full
1022500063,CHI,and_one,at_rim,-8,12,1,2025_full
1022500063,ATL,and_one,at_rim,10,11,1,2025_full
1022500063,CHI,and_one,at_rim,7,34,3,2025_full
1022500063,ATL,shooting,3pt,-152,184,24,2025_full
1022500063,CHI,shooting,3pt,-66,232,24,2025_full
1022500063,CHI,shooting,at_rim,0,22,2,2025_full
1022500063,ATL,shooting,at_rim,-1,2,0,2025_full
1022500063,ATL,and_one,at_rim,7,11,1,2025_full
1022500063,CHI,and_one,at_rim,4,13,1,2025_full
1022500063,ATL,shooting,3pt,-232,10,0,2025_full
1022500064,LVA,shooting,3pt,156,199,25,2025_full
1022500064,LVA,and_one,at_rim,26,27,4,2025_full
1022500065,MIN,shooting,3pt,197,119,0,2025_full
1022500065,LAS,and_one,at_rim,-12,24,3,2025_full
1022500065,LAS,shooting,midrange,-55,70,9,2025_full
1022500065,LAS,and_one,at_rim,22,2,2,2025_full
1022500066,NYL,and_one,at_rim,0,0,0,2025_full
1022500066,IND,and_one,at_rim,-1,0,0,2025_full
1022500066,IND,and_one,at_rim,-3,-2,0,2025_full
1022500066,NYL,shooting,3pt,-240,-16,24,2025_full
1022500066,IND,and_one,at_rim,-2,-3,0,2025_full
1022500066,IND,shooting,3pt,-112,228,25,2025_full
1022500066,NYL,shooting,3pt,210,153,26,2025_full
1022500066,IND,and_one,at_rim,3,9,1,2025_full
1022500067,SEA,shooting,3pt,-230,38,0,2025_full
1022500067,SEA,shooting,3pt,-212,130,25,2025_full
1022500067,SEA,and_one,midrange,7,56,6,2025_full
1022500068,CHI,shooting,3pt,-73,239,25,2025_full
1022500068,CHI,shooting,midrange,111,68,13,2025_full
1022500068,CHI,and_one,at_rim,9,31,3,2025_full
1022500068,CHI,and_one,at_rim,0,-6,1,2025_full
1022500069,ATL,and_one,midrange,-11,142,14,2025_full
1022500069,WAS,shooting,midrange,-76,24,8,2025_full
1022500069,WAS,and_one,midrange,56,44,7,2025_full
1022500069,WAS,and_one,at_rim,-35,27,4,2025_full
1022500069,ATL,shooting,midrange,-51,19,5,2025_full
1022500069,WAS,and_one,at_rim,-39,0,4,2025_full
1022500069,WAS,shooting,midrange,72,77,11,2025_full
1022500069,ATL,and_one,at_rim,-12,22,3,2025_full
1022500069,ATL,shooting,3pt,193,162,25,2025_full
1022500070,PHX,and_one,midrange,35,43,6,2025_full
1022500070,PHX,and_one,3pt,100,227,25,2025_full
1022500070,PHX,shooting,3pt,100,227,25,2025_full
1022500070,LVA,and_one,midrange,19,90,9,2025_full
1022500071,CON,shooting,at_rim,0,2,0,2025_full
1022500071,CON,shooting,at_rim,0,11,1,2025_full
1022500071,CON,shooting,at_rim,-1,14,1,2025_full
1022500072,NYL,and_one,midrange,65,47,8,2025_full
1022500072,NYL,shooting,at_rim,26,9,3,2025_full
1022500072,NYL,and_one,midrange,45,18,5,2025_full
1022500073,WAS,shooting,midrange,-134,1,13,2025_full
1022500073,CHI,and_one,at_rim,4,39,4,2025_full
1022500073,CHI,and_one,at_rim,-12,10,2,2025_full
1022500073,CHI,and_one,at_rim,0,-6,1,2025_full
1022500073,WAS,and_one,midrange,8,56,6,2025_full
1022500074,GSV,shooting,3pt,184,152,24,2025_full
1022500074,DAL,shooting,3pt,-178,184,26,2025_full
1022500074,DAL,shooting,midrange,-65,21,7,2025_full
1022500074,GSV,and_one,at_rim,-11,41,4,2025_full
1022500074,DAL,and_one,at_rim,35,6,4,2025_full
1022500075,MIN,and_one,midrange,-1,101,10,2025_full
1022500075,MIN,shooting,at_rim,0,0,0,2025_full
1022500075,MIN,shooting,3pt,-140,212,25,2025_full
1022500075,LVA,and_one,at_rim,17,26,3,2025_full
1022500075,LVA,shooting,midrange,-150,71,17,2025_full
1022500075,MIN,and_one,at_rim,-15,18,2,2025_full
1022500075,MIN,shooting,at_rim,-16,-6,2,2025_full
1022500075,MIN,shooting,midrange,-6,47,5,2025_full
1022500075,MIN,and_one,at_rim,12,21,2,2025_full
1022500076,LAS,shooting,at_rim,-1,8,1,2025_full
1022500076,LAS,and_one,at_rim,-12,8,1,2025_full
1022500076,SEA,and_one,at_rim,-4,19,2,2025_full
1022500076,LAS,shooting,at_rim,17,18,2,2025_full
1022500076,SEA,and_one,at_rim,15,30,3,2025_full
1022500077,PHX,shooting,3pt,182,141,0,2025_full
1022500077,CON,shooting,3pt,-195,125,0,2025_full
1022500077,PHX,shooting,midrange,22,79,8,2025_full
1022500077,CON,shooting,midrange,163,45,17,2025_full
1022500077,PHX,and_one,midrange,68,28,7,2025_full
1022500077,PHX,shooting,midrange,-12,65,7,2025_full
1022500078,NYL,shooting,3pt,201,146,25,2025_full
1022500078,PHX,shooting,midrange,37,42,6,2025_full
1022500078,PHX,and_one,midrange,46,10,5,2025_full
1022500078,NYL,shooting,midrange,-6,63,6,2025_full
1022500078,NYL,and_one,midrange,55,27,6,2025_full
1022500078,NYL,and_one,at_rim,-24,0,2,2025_full
1022500078,PHX,shooting,3pt,-178,203,27,2025_full
1022500078,PHX,and_one,at_rim,-20,23,3,2025_full
1022500078,NYL,and_one,at_rim,17,5,2,2025_full
1022500078,PHX,and_one,at_rim,24,24,3,2025_full
1022500078,PHX,shooting,3pt,-193,228,30,2025_full
1022500078,NYL,and_one,at_rim,-26,17,3,2025_full
1022500079,GSV,shooting,midrange,-42,66,8,2025_full
1022500079,IND,and_one,midrange,43,39,6,2025_full
1022500079,GSV,shooting,at_rim,-19,28,3,2025_full
1022500079,GSV,and_one,at_rim,5,39,4,2025_full
1022500080,WAS,and_one,at_rim,-27,9,3,2025_full
1022500080,WAS,shooting,midrange,42,119,13,2025_full
1022500080,WAS,shooting,at_rim,22,28,4,2025_full
1022500080,ATL,and_one,at_rim,11,13,2,2025_full
1022500080,ATL,shooting,3pt,-101,220,24,2025_full
1022500080,WAS,shooting,at_rim,6,33,3,2025_full
1022500080,WAS,and_one,midrange,4,45,5,2025_full
1022500080,ATL,shooting,midrange,40,34,5,2025_full
1022500080,WAS,shooting,at_rim,0,19,2,2025_full
1022500081,CON,shooting,midrange,-44,26,5,2025_full
1022500081,DAL,and_one,midrange,-15,72,7,2025_full
1022500081,CON,shooting,3pt,-143,439,46,2025_full
1022500081,CON,shooting,at_rim,0,-6,1,2025_full
1022500081,DAL,shooting,at_rim,6,4,1,2025_full
1022500081,DAL,and_one,at_rim,26,22,3,2025_full
1022500081,DAL,shooting,at_rim,23,11,3,2025_full
1022500081,CON,shooting,at_rim,10,3,1,2025_full
1022500081,CON,and_one,at_rim,0,-6,1,2025_full
1022500081,CON,shooting,at_rim,6,1,1,2025_full
1022500081,DAL,shooting,3pt,-152,201,25,2025_full
1022500082,LVA,shooting,midrange,-11,126,13,2025_full
1022500082,LVA,shooting,at_rim,36,19,4,2025_full
1022500082,LVA,and_one,at_rim,-6,40,4,2025_full
1022500082,SEA,shooting,3pt,-235,46,24,2025_full
1022500082,SEA,shooting,3pt,-238,47,24,2025_full
1022500083,PHX,shooting,3pt,-155,223,27,2025_full
1022500083,CHI,and_one,midrange,-120,136,18,2025_full
1022500083,PHX,and_one,at_rim,5,-7,1,2025_full
1022500083,PHX,and_one,midrange,23,123,13,2025_full
1022500083,CHI,shooting,midrange,-122,113,17,2025_full
1022500083,PHX,and_one,at_rim,-15,1,2,2025_full
1022500083,CHI,shooting,3pt,-149,197,25,2025_full
1022500083,CHI,shooting,3pt,-128,228,26,2025_full
1022500084,MIN,and_one,midrange,-17,95,10,2025_full
1022500084,LAS,and_one,at_rim,-1,11,1,2025_full
1022500084,LAS,and_one,at_rim,16,-9,2,2025_full
1022500084,MIN,and_one,at_rim,38,23,4,2025_full
1022500085,ATL,shooting,3pt,191,141,24,2025_full
1022500085,CHI,and_one,midrange,39,27,5,2025_full
1022500085,ATL,and_one,at_rim,-16,7,2,2025_full
1022500085,CHI,shooting,midrange,-39,78,9,2025_full
1022500085,ATL,and_one,at_rim,-8,9,1,2025_full
1022500085,CHI,shooting,at_rim,-11,23,3,2025_full
1022500085,ATL,shooting,at_rim,22,21,3,2025_full
1022500086,WAS,and_one,at_rim,-42,-7,4,2025_full
1022500086,DAL,shooting,midrange,-13,172,17,2025_full
1022500086,WAS,shooting,at_rim,-38,0,4,2025_full
1022500086,DAL,and_one,midrange,-35,102,11,2025_full
1022500086,DAL,and_one,midrange,113,98,15,2025_full
1022500086,WAS,and_one,at_rim,-31,7,3,2025_full
1022500086,WAS,and_one,at_rim,18,14,2,2025_full
1022500086,WAS,and_one,at_rim,-7,42,4,2025_full
1022500086,WAS,shooting,midrange,46,4,5,2025_full
1022500086,WAS,shooting,at_rim,-13,17,2,2025_full
1022500087,LVA,shooting,midrange,-37,74,8,2025_full
1022500087,LVA,and_one,at_rim,35,9,4,2025_full
1022500087,IND,and_one,midrange,-45,19,5,2025_full
1022500087,LVA,and_one,midrange,56,13,6,2025_full
1022500087,LVA,and_one,at_rim,-22,20,3,2025_full
1022500087,IND,shooting,at_rim,24,30,4,2025_full
1022500088,SEA,and_one,at_rim,-22,7,2,2025_full
1022500088,NYL,shooting,midrange,40,31,5,2025_full
1022500088,SEA,shooting,at_rim,0,-6,1,2025_full
1022500088,NYL,and_one,at_rim,21,1,2,2025_full
1022500088,SEA,and_one,midrange,39,206,21,2025_full
1022500089,CON,shooting,midrange,42,99,11,2025_full
1022500089,CON,and_one,at_rim,23,29,4,2025_full
1022500089,GSV,and_one,at_rim,23,31,4,2025_full
1022500089,GSV,and_one,midrange,49,28,6,2025_full
1022500089,CON,shooting,midrange,11,44,5,2025_full
1022500089,GSV,and_one,at_rim,0,-6,1,2025_full
1022500089,CON,shooting,midrange,-57,60,8,2025_full
1022500089,CON,and_one,midrange,34,41,5,2025_full
1022500089,GSV,and_one,at_rim,18,21,3,2025_full
1022500090,MIN,and_one,midrange,50,11,5,2025_full
1022500090,MIN,and_one,at_rim,-23,-3,2,2025_full
1022500090,WAS,shooting,at_rim,27,15,3,2025_full
1022500090,WAS,and_one,at_rim,-35,27,4,2025_full
1022500090,WAS,and_one,at_rim,-29,8,3,2025_full
1022500090,WAS,shooting,midrange,-4,78,8,2025_full
1022500090,MIN,and_one,midrange,11,48,5,2025_full
1022500091,LAS,and_one,midrange,5,163,16,2025_full
1022500091,CHI,and_one,at_rim,-12,4,1,2025_full
1022500091,LAS,shooting,at_rim,-13,38,4,2025_full
1022500091,LAS,and_one,at_rim,12,12,2,2025_full
1022500091,CHI,and_one,at_rim,0,3,0,2025_full
1022500091,LAS,shooting,3pt,65,232,24,2025_full
1022500091,LAS,shooting,3pt,-61,231,24,2025_full
1022500091,CHI,and_one,midrange,66,8,7,2025_full
1022500091,CHI,shooting,at_rim,5,17,2,2025_full
1022500091,LAS,and_one,at_rim,11,-2,1,2025_full
1022500091,CHI,and_one,at_rim,0,-6,1,2025_full
1022500091,LAS,shooting,at_rim,15,0,2,2025_full
1022500091,CHI,shooting,at_rim,11,7,1,2025_full
1022500091,CHI,shooting,at_rim,-6,-1,1,2025_full
1022500091,CHI,shooting,3pt,162,176,24,2025_full
1022500092,DAL,shooting,at_rim,-1,36,4,2025_full
1022500092,DAL,shooting,3pt,-163,185,25,2025_full
1022500092,ATL,shooting,midrange,8,162,16,2025_full
1022500092,DAL,shooting,midrange,22,119,12,2025_full
1022500092,DAL,shooting,at_rim,-15,11,2,2025_full
1022500092,ATL,shooting,midrange,0,92,9,2025_full
1022500092,ATL,shooting,3pt,79,260,27,2025_full
1022500093,SEA,and_one,at_rim,-23,0,2,2025_full
1022500093,SEA,and_one,at_rim,9,-5,1,2025_full
1022500093,SEA,and_one,midrange,21,47,5,2025_full
1022500093,IND,and_one,at_rim,22,7,2,2025_full
1022500093,IND,shooting,midrange,7,58,6,2025_full
1022500093,IND,and_one,at_rim,-36,-1,4,2025_full
1022500093,SEA,shooting,midrange,26,130,13,2025_full
1022500093,SEA,shooting,3pt,4,253,25,2025_full
1022500094,NYL,and_one,at_rim,17,29,3,2025_full
1022500094,GSV,shooting,midrange,-26,116,12,2025_full
1022500094,GSV,and_one,midrange,46,54,7,2025_full
1022500094,GSV,and_one,midrange,62,22,7,2025_full
1022500094,NYL,shooting,3pt,-152,201,25,2025_full
1022500095,LVA,shooting,3pt,-85,224,24,2025_full
1022500095,CON,shooting,midrange,-73,47,9,2025_full
1022500095,LVA,and_one,at_rim,29,4,3,2025_full
1022500095,LVA,and_one,midrange,-34,30,5,2025_full
1022500095,LVA,and_one,at_rim,34,25,4,2025_full
1022500096,LAS,and_one,midrange,21,68,7,2025_full
1022500096,IND,shooting,3pt,-178,197,27,2025_full
1022500096,LAS,and_one,at_rim,31,16,3,2025_full
1022500096,LAS,and_one,at_rim,36,15,4,2025_full
1022500096,IND,and_one,at_rim,-20,6,2,2025_full
1022500096,LAS,and_one,at_rim,22,14,3,2025_full
1022500096,LAS,shooting,at_rim,31,8,3,2025_full
1022500096,IND,and_one,midrange,-43,54,7,2025_full
1022500096,LAS,shooting,midrange,-56,64,9,2025_full
1022500096,LAS,and_one,at_rim,36,7,4,2025_full
1022500096,LAS,and_one,at_rim,12,9,2,2025_full
1022500097,WAS,and_one,midrange,-70,25,7,2025_full
1022500097,WAS,and_one,midrange,-36,45,6,2025_full
1022500097,WAS,shooting,3pt,236,-2,24,2025_full
1022500097,LVA,and_one,midrange,-37,64,7,2025_full
1022500097,WAS,shooting,at_rim,26,16,3,2025_full
1022500098,ATL,shooting,3pt,-130,199,24,2025_full
1022500098,ATL,and_one,at_rim,11,27,3,2025_full
1022500099,IND,and_one,at_rim,6,13,1,2025_full
1022500099,DAL,and_one,midrange,-29,65,7,2025_full
1022500099,IND,and_one,at_rim,8,12,1,2025_full
1022500099,DAL,and_one,at_rim,16,12,2,2025_full
1022500099,DAL,shooting,at_rim,16,12,2,2025_full
1022500099,DAL,shooting,midrange,7,52,5,2025_full
1022500099,IND,and_one,midrange,-11,131,13,2025_full
1022500099,DAL,and_one,at_rim,6,21,2,2025_full
1022500099,DAL,and_one,at_rim,-21,25,3,2025_full
1022500099,DAL,and_one,at_rim,16,13,2,2025_full
1022500099,DAL,shooting,at_rim,17,13,2,2025_full
1022500099,DAL,and_one,at_rim,6,13,1,2025_full
1022500099,DAL,and_one,at_rim,17,13,2,2025_full
1022500099,IND,and_one,at_rim,-8,15,2,2025_full
1022500099,DAL,and_one,midrange,-27,131,13,2025_full
1022500099,IND,and_one,at_rim,-2,9,1,2025_full
1022500099,IND,and_one,midrange,5,83,8,2025_full
1022500100,GSV,and_one,at_rim,-19,26,3,2025_full
1022500100,GSV,and_one,midrange,45,55,7,2025_full
1022500100,GSV,shooting,midrange,-1,70,7,2025_full
1022500100,CHI,shooting,3pt,202,145,25,2025_full
1022500100,GSV,shooting,at_rim,29,12,3,2025_full
1022500100,CHI,and_one,midrange,-108,47,12,2025_full
1022500100,CHI,shooting,midrange,-108,47,12,2025_full
1022500101,NYL,and_one,midrange,31,50,6,2025_full
1022500101,PHX,shooting,3pt,111,207,0,2025_full
1022500101,PHX,and_one,midrange,-154,48,16,2025_full
1022500101,PHX,shooting,midrange,-33,44,6,2025_full
1022500101,PHX,and_one,midrange,35,32,5,2025_full
1022500101,NYL,shooting,midrange,-53,31,6,2025_full
1022500101,NYL,shooting,at_rim,0,43,4,2025_full
1022500102,SEA,shooting,midrange,9,97,10,2025_full
1022500102,CON,and_one,at_rim,22,6,2,2025_full
1022500102,CON,and_one,at_rim,23,0,2,2025_full
1022500102,SEA,and_one,midrange,41,101,11,2025_full
1022500102,SEA,and_one,midrange,-43,74,9,2025_full
1022500102,CON,and_one,midrange,-171,27,17,2025_full
1022500103,DAL,and_one,midrange,-12,78,8,2025_full
1022500103,DAL,and_one,at_rim,13,30,3,2025_full
1022500103,WAS,and_one,midrange,9,113,11,2025_full
1022500103,WAS,shooting,midrange,9,113,11,2025_full
1022500103,WAS,shooting,midrange,-42,60,7,2025_full
1022500103,WAS,and_one,at_rim,8,24,3,2025_full
1022500103,DAL,and_one,at_rim,16,4,2,2025_full
1022500103,DAL,shooting,midrange,5,45,5,2025_full
1022500103,DAL,and_one,at_rim,-7,7,1,2025_full
1022500104,ATL,and_one,at_rim,12,6,1,2025_full
1022500104,ATL,and_one,at_rim,-6,9,1,2025_full
1022500104,NYL,shooting,3pt,0,242,24,2025_full
1022500104,ATL,and_one,at_rim,15,15,2,2025_full
1022500104,ATL,shooting,3pt,-233,-15,0,2025_full
1022500104,NYL,and_one,at_rim,6,4,1,2025_full
1022500104,ATL,and_one,at_rim,0,-6,1,2025_full
1022500104,NYL,shooting,midrange,-22,55,6,2025_full
1022500104,ATL,and_one,at_rim,-6,36,4,2025_full
1022500104,NYL,and_one,at_rim,-2,9,1,2025_full
1022500105,LAS,and_one,at_rim,24,17,3,2025_full
1022500105,CHI,and_one,3pt,-184,165,25,2025_full
1022500105,LAS,shooting,at_rim,29,25,4,2025_full
1022500105,CHI,and_one,at_rim,8,3,1,2025_full
1022500105,LAS,and_one,at_rim,-4,17,2,2025_full
1022500105,CHI,and_one,at_rim,15,24,3,2025_full
1022500105,LAS,and_one,at_rim,0,12,1,2025_full
1022500106,LVA,shooting,3pt,-78,235,25,2025_full
1022500106,LVA,shooting,midrange,-146,60,16,2025_full
1022500106,LVA,and_one,midrange,-34,64,7,2025_full
1022500106,LVA,shooting,midrange,-34,64,7,2025_full
1022500106,PHX,and_one,at_rim,-26,30,4,2025_full
1022500106,LVA,shooting,3pt,-1,248,25,2025_full
1022500106,PHX,and_one,at_rim,-7,39,4,2025_full
1022500107,MIN,shooting,at_rim,6,7,1,2025_full
1022500107,MIN,shooting,3pt,-62,255,26,2025_full
1022500107,MIN,and_one,at_rim,17,-2,2,2025_full
1022500107,MIN,and_one,at_rim,-16,17,2,2025_full
1022500107,MIN,and_one,midrange,110,0,11,2025_full
1022500107,CON,and_one,at_rim,13,2,1,2025_full
1022500107,CON,and_one,at_rim,33,21,4,2025_full
1022500107,MIN,shooting,3pt,227,98,25,2025_full
1022500107,MIN,shooting,at_rim,8,3,1,2025_full
1022500108,GSV,and_one,at_rim,-16,18,2,2025_full
1022500108,GSV,and_one,midrange,-42,45,6,2025_full
1022500108,GSV,shooting,at_rim,10,43,4,2025_full
1022500108,GSV,and_one,midrange,0,47,5,2025_full
1022500109,LVA,shooting,3pt,-128,210,25,2025_full
1022500109,LVA,and_one,midrange,-33,55,6,2025_full
1022500109,IND,shooting,at_rim,-15,18,2,2025_full
1022500109,LVA,and_one,at_rim,-10,5,1,2025_full
1022500109,LVA,shooting,midrange,106,63,12,2025_full
1022500109,LVA,and_one,at_rim,4,0,0,2025_full
1022500110,LAS,shooting,at_rim,32,19,4,2025_full
1022500110,LAS,and_one,midrange,-43,22,5,2025_full
1022500110,NYL,and_one,at_rim,4,17,2,2025_full
1022500110,NYL,and_one,at_rim,12,15,2,2025_full
1022500110,NYL,and_one,at_rim,21,31,4,2025_full
1022500110,NYL,and_one,at_rim,15,19,2,2025_full
1022500111,ATL,shooting,midrange,28,62,7,2025_full
1022500111,ATL,shooting,midrange,74,51,9,2025_full
1022500111,ATL,and_one,midrange,-15,69,7,2025_full
1022500111,SEA,and_one,at_rim,-15,9,2,2025_full
1022500111,ATL,shooting,midrange,-42,64,8,2025_full
1022500112,PHX,and_one,at_rim,12,28,3,2025_full
1022500112,PHX,shooting,at_rim,16,27,3,2025_full
1022500112,PHX,and_one,midrange,101,163,19,2025_full
1022500112,DAL,and_one,midrange,54,69,9,2025_full
1022500112,DAL,and_one,midrange,53,111,12,2025_full
1022500112,PHX,shooting,3pt,-167,155,0,2025_full
1022500112,PHX,shooting,at_rim,13,7,1,2025_full
1022500112,DAL,and_one,midrange,-49,36,6,2025_full
1022500112,PHX,shooting,midrange,-100,-3,10,2025_full
1022500112,PHX,and_one,at_rim,-7,10,1,2025_full
1022500112,DAL,and_one,at_rim,-21,19,3,2025_full
1022500112,DAL,shooting,midrange,-110,149,19,2025_full
1022500113,MIN,shooting,midrange,-10,70,7,2025_full
1022500113,MIN,and_one,midrange,-34,51,6,2025_full
1022500113,MIN,and_one,midrange,-3,67,7,2025_full
1022500113,WAS,shooting,at_rim,26,7,3,2025_full
1022500113,WAS,and_one,midrange,121,111,16,2025_full
1022500113,WAS,and_one,at_rim,5,4,1,2025_full
1022500113,MIN,and_one,at_rim,27,29,4,2025_full
1022500114,IND,and_one,at_rim,18,27,3,2025_full
1022500114,LAS,shooting,at_rim,19,22,3,2025_full
1022500114,LAS,shooting,at_rim,31,6,3,2025_full
1022500114,IND,and_one,at_rim,34,18,4,2025_full
1022500114,LAS,and_one,at_rim,-21,17,3,2025_full
1022500115,MIN,shooting,at_rim,0,11,1,2025_full
1022500115,GSV,shooting,at_rim,-1,13,1,2025_full
1022500116,LVA,and_one,at_rim,21,11,2,2025_full
1022500116,CON,shooting,3pt,96,213,0,2025_full
1022500116,LVA,and_one,at_rim,-11,-3,1,2025_full
1022500116,CON,and_one,midrange,41,19,5,2025_full
1022500116,LVA,and_one,midrange,-44,98,11,2025_full
1022500116,LVA,shooting,3pt,-133,210,25,2025_full
1022500117,SEA,and_one,at_rim,-26,20,3,2025_full
1022500117,NYL,and_one,3pt,-160,195,25,2025_full
1022500117,SEA,and_one,midrange,94,154,18,2025_full
1022500117,NYL,shooting,3pt,-233,43,24,2025_full
1022500117,SEA,shooting,midrange,60,106,12,2025_full
1022500117,NYL,and_one,midrange,-3,73,7,2025_full
1022500118,CHI,and_one,at_rim,-8,38,4,2025_full
1022500118,MIN,and_one,at_rim,13,14,2,2025_full
1022500118,MIN,and_one,at_rim,-4,2,0,2025_full
1022500119,GSV,and_one,at_rim,-11,5,1,2025_full
1022500119,GSV,and_one,at_rim,-2,6,1,2025_full
1022500119,ATL,shooting,midrange,7,94,9,2025_full
1022500119,ATL,shooting,midrange,-6,88,9,2025_full
1022500119,ATL,and_one,at_rim,5,13,1,2025_full
1022500119,ATL,shooting,at_rim,5,13,1,2025_full
1022500119,ATL,and_one,midrange,-6,56,6,2025_full
