player_name,poss,net_rapm,orapm,drapm,rapm_reconstructed,residual,ots,otov,oreb,otrans,dts,dtov,dreb,dtrans
DiJonai Carrington,7486,-0.072,0.172,-0.244,1.192,-1.264,0.012514289209829221,0.005013964943974519,0.03041205850388118,0.017505503287819357,-0.011748894496353968,0.021380878724822333,0.008055528279891283,0.0030176406886117113
Li Meng,1843,-0.083,0.376,-0.459,-0.008,-0.075,-0.0017380525048783513,-0.00029079600250556115,-0.05344300712929906,0.011534970919627963,-0.015828076230509747,0.002750191426504095,-0.005493743356783959,0.0025287475374269897
Mikiah Herbert Harrigan,942,-0.104,-0.088,-0.015,0.785,-0.889,0.004059935512979562,-0.007655505719890404,-0.03575189791685496,-0.014367201730540513,0.041372659178591176,-0.028830000293509517,-0.040753787586193135,0.0017266066668641944
Dorka Juhasz,5083,-0.117,-0.856,0.739,0.695,-0.812,-0.005284526923519883,-0.0016908666278858397,-0.0036909170198376473,-0.00471003884683302,0.01575165608421064,-0.00011318893246106687,-0.01668906046469748,0.00048328244616357985
Kristy Wallace,3165,-0.13,-0.84,0.71,-0.376,0.246,0.002460995431286195,0.0021937288469420224,0.016470683391720975,-0.0021023980493528605,-0.019843368444710463,-0.016366829638013836,-0.012006668027203016,-0.015572854919219059
Dearica Hamby,10866,-0.158,-1.515,1.357,-0.056,-0.102,0.002100446549353485,0.00456320940123342,-0.011390307744822581,0.014217462176417894,-0.016315630784103363,-0.0011936149071642144,-0.0016582633327330287,-0.00394866580258596
Lindsay Allen,6527,-0.175,3.318,-3.493,-0.07,-0.105,-0.007757306871688019,-0.004945902363879789,0.033525165536096635,-0.01116604816168687,-0.0038060525257733735,-0.01852418895058039,0.013566915443452343,-0.014657950930116626
Chloe Bibby,896,-0.212,0.294,-0.506,0.263,-0.475,0.03526102404902831,-0.0011685605881596728,-0.004487960712323713,0.009222160367283572,-0.02047951835727191,-0.0254741598379202,0.011449467673830677,0.017996204306911512
Alysha Clark,10744,-0.228,-3.857,3.629,1.266,-1.494,0.010475293126319563,-0.010238666898623017,-0.05137308823482448,0.005369319058611821,0.009745641915776704,-0.005199546055864007,0.03320495356724759,-0.0013847388989911558
Linnae Harper,237,-0.229,-0.517,0.288,-2.225,1.996,-0.028552623050102643,0.04980067399005117,0.049739343514980494,-0.045365386848507855,-0.06964146651528336,0.041650806299753235,-0.05016669394233092,-0.028729796964544307
Emma Meesseman,1485,-0.253,0.142,-0.396,1.627,-1.88,0.049555587045245875,0.01683525199101349,-0.04175249797686098,-0.03051052614326724,0.039173552134340484,-0.018899490610060132,-0.02681452821728386,0.026004955332422308
Rayah Marshall,564,-0.27,-1.126,0.856,-1.456,1.186,-0.011439640752552382,0.028112602832785466,0.022147370270833355,-0.030742951230873644,-0.03055828497977542,0.004215639972149354,-0.08011838476358696,-0.013560846237480773
Kiah Stokes,6320,-0.27,-2.218,1.948,1.502,-1.772,-0.0006780319825683279,-0.02266873570526043,-0.04153909635500866,-0.004084337512340941,0.02982613671394907,-0.012254905654995096,0.024687107227259697,0.007532030799259737
Mamignan Toure,954,-0.283,-1.429,1.146,-3.295,3.012,-0.0661637135706411,-0.01374246534391052,-0.025759231983594977,0.023756160974865548,-0.06423204404773986,-0.01862131438220238,0.00795296417732716,-0.033452347141639915
Stephanie Talbot,4278,-0.288,-1.026,0.738,-0.625,0.337,-0.019981271874249473,0.0090173522121898,-0.02350221872777078,0.0017063153956081711,-0.002676596429937894,0.001124359550604248,-0.01067539541488785,-0.002505010579896605
NaLyssa Smith,8719,-0.311,0.396,-0.707,-0.043,-0.268,0.00443459229822174,-0.002587039210998371,0.03037057799039744,-0.02225731536413908,-0.006898660990766081,-0.02156496454397451,0.003457967304281523,0.001065220997993388
Jennie Simms,228,-0.313,-0.258,-0.056,-0.18,-0.133,0.014139861831391487,0.05126897135242975,-0.1082874123378623,-0.031023000519548427,0.010816666163212862,0.010536596595048187,-0.05294447172010874,-0.03469458316648466
Caitlin Clark,6244,-0.315,-0.292,-0.023,-0.408,0.093,0.014093023912069569,0.010232657584906657,0.007152392512187938,0.015736683542407592,-0.010022487919311152,-0.022658466104945527,-0.013031507313769397,-0.0040054708981063225
Celeste Taylor,1027,-0.324,0.217,-0.541,0.567,-0.891,0.0011063638537137654,-0.000746518994391876,-0.015994922219285224,-0.025437480978957427,0.04096941470233845,-0.02022690107855682,-0.0762384349747019,0.015723477034184252
Cecilia Zandalasini,3613,-0.376,-1.177,0.801,0.609,-0.985,-0.019422636847038266,-0.0017564552847631476,-0.004904493493453593,-0.009837696148403352,0.01516018250066925,0.016449395551978385,-0.012300997413605796,0.016932597255280513
Emma Cannon,2655,-0.395,-1.267,0.872,-0.538,0.143,0.012268469877351973,0.03713869015983401,0.026429320204957196,0.0009783405898666775,-0.018892778864917248,0.009177426993695725,0.0009770969073422675,0.0015126878233950314
Mackenzie Holmes,210,-0.417,-0.284,-0.133,-3.13,2.713,0.029625426494073293,0.04483259446470192,-0.03872219494655793,-0.10592047515801165,-0.10653064847964178,-0.007922802682172991,-0.1541349479105849,0.012261938572645792
Kayla McBride,11559,-0.444,-0.176,-0.268,1.181,-1.625,0.001241282000463917,-0.004139363965340426,-0.005499328335124648,0.007409594274069564,0.021747936102800125,0.008456364279971929,-0.01188607755952481,0.026658970112534458
Olivia Epoupa,347,-0.458,-1.464,1.005,-0.426,-0.032,-0.03793665892258047,0.023662473707264514,-0.03872219494655793,0.028439815813319114,-0.03341848111751333,0.07543234966666032,0.010150766375129378,0.03635284766355487
Kristine Anigwe,403,-0.479,-0.126,-0.353,0.861,-1.34,-0.0028440735626527047,-0.0005162650883427933,0.04034757249530252,0.006621310158318683,-0.053136531372439344,0.03501169555873518,0.012055528279891287,-0.04870893521376196
Lexi Held,2416,-0.488,-1.534,1.046,-0.754,0.266,-0.027755966612796223,0.008590077230775567,-0.013202907112730061,0.005759451801685744,-0.024608438895381002,0.024557500081995448,-0.042214259902940365,0.006251300274773441
Carla Leite,2872,-0.496,-1.51,1.014,1.288,-1.784,-0.005591350952318108,0.001945183156237984,0.010081632804638224,-0.045878959849241535,0.027889402094095628,0.004099469845894904,-0.0040662665919035945,-0.015633939952300002
Cheyenne Parker-Tyus,4323,-0.505,-0.984,0.48,0.756,-1.261,-0.0028761718745312637,0.00653852152665893,0.0046075809339116425,0.03311652875222493,0.02801150316904344,-0.01018288488860511,0.027982579951623787,-0.033316357476854463
Aaliyah Edwards,4951,-0.506,-2.033,1.527,0.091,-0.597,-0.00612528535168444,0.019037587466687406,0.006500734989747792,-0.009740079391789835,-0.008082551986998032,0.023283647342790065,-0.004197195031655554,0.011436250499251288
Monique Billings,6593,-0.513,-0.698,0.185,-0.175,-0.338,-0.010798902800110532,0.006767584865012527,0.016054875117136325,0.011470795124752242,0.010197004500676565,-0.013664787367001247,-0.009345268159555914,-0.022746102598148688
Naz Hillmon,8445,-0.516,0.734,-1.25,0.766,-1.282,-0.0016531689910835867,-0.008815222458097238,0.017781132337168604,0.007878677976840442,0.007271121495212696,-0.012767625617694123,0.03981376559543606,-0.01920167549113183
Chiney Ogwumike,622,-0.528,-1.405,0.877,0.821,-1.349,-0.032705343084647676,-0.008870409449839745,-0.04991100613536914,-0.008672194982902198,-0.035964044894356895,0.03421148440301644,0.06372219494655795,-0.08644773884670903
Lou Lopez Senechal,796,-0.581,-1.058,0.476,-0.97,0.389,-0.0011957952720745846,0.014582882713841283,0.061855839735523,-0.002261938572645783,-0.031026282832364527,-0.01364937414317724,-0.008191385300355625,-0.023248265508986843
Asia (AD) Durr,1237,-0.62,-1.535,0.915,0.225,-0.845,-0.04195931151831028,0.003404660910559437,0.0138030575786946,0.032290906955809495,0.03237345060586366,0.0015341159342121824,-0.00785314751919547,-0.06606603570388153
Natasha Cloud,13287,-0.635,-0.986,0.35,0.967,-1.602,0.007883485682870783,-0.0002581727056544525,-0.048246004470367476,-0.001800115912547251,0.01681122973314253,-0.0025499117836666196,-0.010775460780166779,0.0016893320678358914
Isabelle Harrison,4169,-0.676,-2.466,1.79,0.691,-1.367,0.006388398908162896,0.006042768656293607,0.0004934913279518727,-0.00889660825079372,-0.00783775067203829,0.0024295482390922774,-0.01061817444658189,-0.03256603661065938
Astou Ndour-Fall,272,-0.678,-0.631,-0.047,-0.279,-0.399,-0.035661191587501195,-0.050327097753456326,-0.0034280772994991215,-0.04511908142978863,0.011832649818133534,-0.03503567906734269,-0.04699209076772776,0.047716484027191225
Awak Kuier,1761,-0.679,-0.986,0.306,0.025,-0.704,-0.003104482697313893,0.005041595908776009,0.11716752936421898,0.019747090772726683,-0.004551933553212262,-0.009976361299553038,0.013854470078833087,-0.00945234714163995
Tyasha Harris,5031,-0.701,-1.738,1.037,1.155,-1.856,0.004842854048122569,-0.0006523669220843409,0.012920997541704948,0.009826643304639893,-0.009314029409820734,0.025797741368618454,0.011449467673830677,0.02177713988735408
Robyn Parks,2013,-0.747,-1.085,0.339,-0.248,-0.499,-0.04073037611781172,-0.0054819808204467635,0.006375844269128322,-0.0010991478749713401,0.014003026275539843,-0.0017653658947185125,-0.03705100092973074,-0.03311817838641856
Sika Kone,1616,-0.756,-0.826,0.07,-0.34,-0.416,-0.002774625068937442,0.02090576393577248,0.03746828124391827,-0.001255227163249828,0.009055720069532092,-0.0019987411994953352,-0.02020637648201351,0.014996523023047936
Serena Sundell,201,-0.78,-0.403,-0.377,-2.541,1.761,0.0037224114627633087,0.004537549765340987,0.08270637648201351,-0.016150827461534678,-0.09200696666039487,-0.03930997011035475,0.1315793378037008,-0.0041483178376106045
Yvonne Turner,833,-0.967,-0.452,-0.515,-1.62,0.653,-0.03135668750809972,0.013537247770843558,-0.017072710410475478,0.007691223019860083,-0.038710144418573345,0.015388354494146161,0.033902917838124214,0.013345682415010302
Jocelyn Willoughby,587,-0.985,-1.769,0.784,-0.82,-0.165,-0.051363034627710635,0.01998833591441665,-0.03559719494655794,-0.00483925816027464,0.04924378212412778,0.00925406570030396,-0.014798931814005434,0.015775452086159297
Nia Clouden,202,-1.005,-0.718,-0.287,-2.834,1.829,-0.05788743174717764,0.009179736011897477,-0.07963128585564885,-0.11084779715850437,-0.008746378151781475,-0.044583517349349,0.006164055411674224,-0.06812641094191735
Brianna Turner,5173,-1.027,-1.933,0.906,-0.617,-0.41,-0.018511252282752244,0.009883806689173963,-0.03018679242473446,-0.02956202455716858,-0.005793147827370282,-0.005036468174280467,-0.04462736688401653,-0.03211439178069608
Hailey Van Lith,1709,-1.033,-1.033,-0.0,-1.492,0.459,-0.014176892924894102,0.02234179446194018,0.019611138386775417,-0.06407005665382659,-0.03614837284399863,0.004517483025835156,-0.06264766806714067,0.002261938572645783
Grace Berger,4006,-1.137,-0.836,-0.301,-0.518,-0.619,0.009732065251909505,0.015767287043460615,0.005027805053442053,-0.01809482840766441,-0.02087893623460768,-0.007841924456147065,-0.0014800806539477518,0.007363979388972319
Sonia Citron,4837,-1.155,0.066,-1.22,0.138,-1.293,0.02055133934364628,0.018635737058685625,-0.006318476487062602,-0.017954579265286486,-0.01854547129820916,0.00029777878677883507,0.020887800042099336,0.0053483583257322165
Megan Gustafson,4202,-1.162,0.138,-1.3,0.306,-1.468,0.009942210963399423,-0.007122764251691616,-0.020203676428039413,-0.011304491764135144,-0.032516417383692264,-0.002771486347575569,-0.01355348775825349,-0.01145676148063074
Elizabeth Kitley,231,-1.203,-0.576,-0.627,-3.756,2.553,-0.03410876863881801,0.0016195249358429142,-0.06970811043951569,-0.08778825436211946,-0.05376849143513418,-0.04787839232324649,-0.04699209076772776,0.008672194982902198
Kiana Williams,547,-1.21,0.17,-1.38,0.211,-1.421,0.01784392433317228,0.01670540471292828,0.015376165709179768,0.017738061427354235,0.03865648820428946,-0.020279052474290404,-0.12103390261441765,0.02718155272055575
Jasmine Dickey,534,-1.22,-0.405,-0.815,0.107,-1.327,0.0015086981074317052,-0.027760417388427217,0.08667463045026746,0.038179237897942475,-0.05277948512780972,-0.013501744055395115,0.013231998868126565,-0.018730427839567965
Li Yueru,4365,-1.248,-1.27,0.022,-0.914,-0.334,-0.0036606121336248965,0.010897433980399718,0.02711802543911701,-0.0018125676918788747,-0.02854170813946255,-0.010290234749516236,0.008385116294872541,-0.008556081581473973
Julie Vanloo,4365,-1.319,0.912,-2.231,-1.072,-0.247,-0.030871582395374964,0.011944326071021999,-0.04735696740863496,-0.015282771905979126,-0.036050100719257405,0.02401033680033901,-0.03664012389402177,-0.015433644184139728
Queen Egbo,2136,-1.45,-0.34,-1.11,0.063,-1.513,0.002476684043399069,0.007381777590140637,-0.0034280772994991215,-0.013540134061367587,-0.01651338718822848,0.005620393889724407,0.005242018735104187,0.008791789318914445
Epiphanny Prince,404,-1.474,-0.545,-0.928,-3.706,2.232,-0.055587627503695225,0.026225470594420153,0.011277805053442058,-0.037261938572645786,-0.0261755165925176,-0.027810266446539875,-0.051975479472046726,-0.032051786917550285
Layshia Clarendon,3107,-1.494,-0.293,-1.201,0.279,-1.773,-0.00030275373571075903,0.0037110227269274987,-0.030757593176646447,-0.010461295485829053,-0.028712624301217682,0.015696460851899824,0.02525749872324104,-0.006758679984055271
Crystal Dangerfield,4928,-1.509,-0.144,-1.365,0.416,-1.925,-0.0015593228274349835,-0.006664650486306323,0.04980827100326285,0.019212939871438517,-0.009315778035751454,-0.001712223178261807,-0.013623020813291975,-0.0009900939476794046
Luisa Geiselsoder,2259,-1.544,-0.615,-0.929,-1.273,-0.271,-0.03167342406726048,-0.0013851606632840907,-0.0015427077670707723,-0.010813246419728278,-0.022187352985742703,-0.005031925032379536,0.006164055411674224,0.0030157074168668807
Aari McDonald,5575,-1.564,-1.02,-0.544,0.328,-1.892,0.0026881230221800223,-0.005710798666549527,-0.014030836921866574,0.01250751387692195,-0.014077355038695227,-0.004354913517012365,-0.0012106909594823134,-0.008465334154626969
Arike Ogunbowale,11954,-1.585,1.138,-2.723,-0.108,-1.477,6.290908377859505e-05,0.0013279736349188775,0.055557883948905595,0.012742513787104892,-0.02489859177503817,-0.0036932362354319126,-0.017666220726355153,-0.014853866234346202
Cayla George,783,-1.586,-1.077,-0.509,-1.52,-0.066,-0.02566850992769054,0.0019146554875193456,-0.021579337803700804,0.0009026183893795503,-0.023566508388561003,-0.008433418382584545,0.021854725067039865,0.020303175686047836
Kamilla Cardoso,6120,-1.663,-1.94,0.277,-0.93,-0.733,-0.020143570825301382,0.009437564591275677,0.062457541347682166,-0.039200186228643186,-0.0012977129741528204,-0.01799951355508736,0.00811874667069587,-0.005540402129564859
Murjanatu Musa,952,-1.691,0.037,-1.728,-1.81,0.119,-0.016316579434555833,6.477722605813252e-06,0.08217332744150174,-0.04434114649343787,-0.07534252953282061,0.0020099606897220346,-0.05485578670481822,0.015702798787699535
Stephanie Soares,886,-1.742,-1.149,-0.592,-2.583,0.841,-0.00017405263903835788,0.05912496504134382,0.048511847606633574,-0.003939790921639069,-0.008215284306056003,-0.03045894015697624,-0.046251898317690776,-0.034754006757650335
Katie Lou Samuelson,2475,-1.758,0.148,-1.906,-0.961,-0.797,0.0038963488982960426,0.009208274531478877,0.013186202000006919,-0.005477372656247065,-0.020078699279915013,-0.022866916612249252,-0.006137618137554202,0.0028711993362526
Kariata Diaby,556,-1.772,-0.59,-1.183,-1.263,-0.509,0.04018481751631242,0.036097713562046746,0.029570487980271343,-0.019938706249413463,-0.0494862811553467,-0.0061055271416633194,-0.06507527340787245,0.04828183907015823
Stefanie Dolson,6747,-1.87,-2.51,0.639,-0.669,-1.201,-0.015824517625499024,0.023695930713437147,-0.03916402116158002,-0.007057334992083136,0.011267091157488862,0.003575582958961543,-0.001992090767727772,0.006296799773420486
Ashley Joens,548,-1.889,-0.64,-1.249,-3.141,1.252,-0.025018794721419102,0.011443718000394926,0.007179444397704349,-0.04485453116523838,-0.07635221029365702,-0.03122611336025427,-0.006375844269128322,-0.04629921250649088
Maya Caldwell,5415,-1.967,-1.102,-0.865,0.42,-2.387,-0.0011514056869934564,-0.002917402943985875,0.040947567695340914,-0.009411280379273107,0.014694796713512703,-0.018142327228066635,0.034013904260785155,0.0042177600176527
Victoria Vivians,4017,-2.058,-1.139,-0.919,0.235,-2.293,-0.005684450530524909,-0.0027424333610621687,0.014671470211813087,-0.02187964481007032,-0.014391387877801587,0.0007780865173237506,0.014256636751783597,-0.0055005059813216794
DiDi Richards,840,-2.066,-1.349,-0.717,-2.61,0.544,-0.04014772707590125,0.03739152295040388,-0.029044775591719224,-0.027675650156570142,-0.0244204730855192,0.009154377216643111,0.017791962388418403,0.010055703560655382
Diamond Miller,5148,-2.152,-2.142,-0.01,-0.901,-1.251,-0.008358998982400556,0.01091918069181494,0.016971386833980362,0.03049357696089766,-0.00844338003351941,-0.010994568345605027,0.003732546913431639,0.008689543444093673
Leigha Brown,337,-2.226,-2.255,0.029,-2.747,0.521,-0.08717243427347637,0.03267597100195088,0.005180244077832297,-0.031331706014506244,-0.021937617135186716,0.037152781874229296,-0.10976265353829057,-0.050768364457657256
Janelle Salaun,3408,-2.335,-0.684,-1.651,0.129,-2.464,-0.026418688825432912,-0.005056210532952854,0.022147370270833355,-0.058606948486723764,0.018971254696234896,-0.006597369517624685,0.0038518779436760853,0.0031059628805458483
Liatu King,705,-2.375,-1.048,-1.327,-4.066,1.691,0.016345621121282794,0.0706122902509069,0.11917254189554732,0.0104499258341339,-0.09797692717179685,-0.01334004527286256,-0.04522842233739266,-0.013503827193119988
Rickea Jackson,8619,-2.434,-0.825,-1.609,-1.266,-1.168,-0.011982657024918297,0.012212556729819107,-0.022388030358029276,0.01093849246183698,-0.025635254471066515,-0.0067782264831147965,-0.018017214552800198,-0.0068082038621835594
Kitija Laksa,2724,-2.545,-1.928,-0.617,-0.804,-1.741,-0.023037422062183233,0.002535071328811145,0.010240460655101813,-0.009954246264953476,-0.013757926953268274,0.003272352323862221,-0.03830483208046909,0.013614595577476712
Haley Peters,1868,-2.586,3.496,-6.082,-0.534,-2.052,-0.03362191347208038,0.0041434639147691354,-0.014160791437786008,-0.022116071473780308,-0.04507161905584034,0.04416431881348307,-0.06991978036208402,-0.0021951116704660434
Sarah Ashlee Barker,2137,-2.629,-1.51,-1.119,-0.229,-2.4,0.0057622800124647044,0.015584432424040645,-0.015258507795719967,0.02913341026456351,0.005347951842843646,-0.008229624141402214,-0.036602480378117364,0.001970902484170811
Ivana Dojkić,1673,-2.686,-2.107,-0.578,-2.043,-0.643,-0.033105546130132335,0.027932084773815674,-0.0212155636468232,0.010033143394567345,-0.031124595914611253,0.0023603973872416695,0.015830628681497705,-0.03833635202564484
Jade Melbourne,6633,-2.698,-2.351,-0.347,-0.771,-1.927,-0.00587709322950436,0.019986094597413212,-0.018222625609779303,0.0022767794710741307,-0.030144049020779384,0.011926766512890374,-0.0038386706981670404,-0.004242275425155595
Tina Charles,7737,-2.739,0.975,-3.714,-0.237,-2.502,-0.01768874315146235,-0.007645588346319926,0.008570223826005224,-0.0043070725641831675,-0.005367364095503091,-0.008430607634892506,0.003767009287146933,-0.0003877320088495062
Jaelyn Brown,918,-2.781,-2.947,0.166,-2.012,-0.769,-0.05476418492994778,-0.00478726882455191,0.027549994402554512,0.02582794906780367,-0.018640873545838987,-0.004097702522756874,-0.10374355847809957,-0.010128731981290051
Cyesha Goree,537,-2.792,-1.611,-1.18,-3.355,0.563,-0.08046102144802797,-0.006661420919180067,-0.032372988597351604,0.006425320114612887,-0.05258138228256526,0.004403291416394006,0.03872219494655793,0.014851866630199745
Erica Wheeler,9469,-2.808,-2.487,-0.321,0.116,-2.924,-0.0035638775553920032,-0.004524122100068473,0.000386214374617333,-0.004103045468427963,-0.01990417018061419,0.0013037137073003968,-0.003204750527237704,-0.0014924783884849857
Jordan Horston,5637,-2.811,-2.58,-0.231,-0.14,-2.671,-0.01479065817534414,0.010871838985482468,0.007504969469645406,0.018142603655885103,-0.004951553070204118,0.007760142295639871,-0.005595986871623881,-0.021239303002380805
Kahleah Copper,9664,-3.045,0.253,-3.298,0.171,-3.216,-0.006489658820653776,-0.0011299384066089102,-0.016753188565518745,0.0015368293945000056,0.009858808145638775,-0.009061706948838288,-0.003674942799417019,0.0012465039666343936
Liz Dixon,721,-3.074,-1.848,-1.225,-2.759,-0.315,-0.07221760640218866,0.01613483942832375,0.014218981524030283,-0.026004955332422308,0.008564322507476296,-0.009128337187756602,-0.04078091064350414,-0.001181587598153122
Mercedes Russell,5264,-3.141,-3.422,0.281,-0.739,-2.402,-0.023227869252259226,0.018974943952818762,-0.023018223827424356,-0.004548220878808795,-0.010818409774023596,0.007526061485978369,0.003540550587093322,-0.03434976146661611
Maddy Siegrist,6895,-3.15,-1.788,-1.362,0.046,-3.196,0.001920538229441604,-0.000335095888187642,0.05234801636905212,0.006198678378537215,-0.015481914107028594,-0.005563251318488616,-0.008058920933270375,0.0030283395536390423
Aneesah Morrow,3105,-3.334,-2.418,-0.916,-0.286,-3.048,-0.02554633033003495,-0.018714926149838607,0.016916902797802946,-0.01691557978046107,-0.01715090023556365,-0.0057729854373385625,-0.025548418161264463,-0.0036579157078642233
Dana Evans,9065,-3.391,-0.969,-2.423,-0.521,-2.87,-0.025065099460313156,-0.00042833123961516506,0.011138993282203857,-0.008440282521690379,-0.012545969079913788,0.001120594573997935,-0.027062531451517824,-0.015558835358107759
Myisha Hines-Allen,7843,-3.482,-0.866,-2.616,-0.353,-3.129,-0.0020871055628621793,0.006763469248886128,-0.0039804109089992545,-0.004156982304424212,-0.02531831593747602,0.0054831247458049515,-0.013170440979113074,0.00856445958104915
Cameron Brink,2670,-3.577,-3.562,-0.015,-2.071,-1.506,-0.038337002129672615,0.03483494559450287,-0.023957094275417007,0.016220551699727748,0.013467828154720196,-0.011442371515720362,-0.018358415075228562,-0.02916939605017821
Nikolina Milic,1736,-3.603,-1.117,-2.486,-0.877,-2.726,-0.0010715143330130017,-0.002607036942358365,-0.032993028279891284,0.012715019952699858,-0.02841540958745925,-0.013315432641599623,0.037589050470637264,0.03106378189061812
Aaliyah Nye,2728,-3.638,-2.835,-0.804,-0.088,-3.55,-0.014899964821995682,-0.008757840293019542,-0.019354606013751607,-0.015930368907742798,-0.0022826633903897386,-0.008948845370032349,-0.01676682700952986,-0.002363612088147171
Michaela Onyenwere,7898,-3.742,-2.541,-1.201,-0.457,-3.285,-0.012303954973700681,0.009902322537499175,0.004619209411795583,-0.025667637351478895,-0.00014471371242819053,-0.011257452736642304,-0.009306913604078815,-0.020021995320608055
Zia Cooke,4545,-4.008,0.224,-4.232,-0.22,-3.788,-0.01824109585132505,0.004744119905298216,-0.012664288487760605,0.007971979556009201,-0.01758262710234626,0.014036080488685487,0.008136770812746719,-0.009012571231275801
Kalani Brown,4495,-4.029,-2.713,-1.316,-1.279,-2.75,0.004354275343701142,0.0241864413923783,0.046168231812380944,-0.001402832043436164,-0.02894398252667163,-0.014208862400103967,-0.006341684263662745,-0.005979819669112485
Bria Hartley,2762,-4.286,-2.142,-2.144,-1.03,-3.256,-0.027590147276915555,-0.0004792691813585437,-0.012760656485019478,-0.005809362022981851,-0.017039809532604866,0.0018697536386215186,-0.04648907265907587,0.011380479606080435
Morgan Bertsch,1580,-4.387,-2.663,-1.725,-3.332,-1.055,-0.046122801941255676,0.023710045775437144,-0.048520465839929694,-0.006714864781297181,-0.020768554844790454,-0.023753333836520493,-0.034005077780714765,-0.013481134475213152
Maddy Westbeld,1590,-4.566,-1.808,-2.758,-1.15,-3.416,-0.007691848309051119,0.007198878502185618,-0.013370082270501599,-0.05185294061763557,-0.03259900320546261,-0.010334718713569252,-0.01000876952044713,0.0073226673175850465
Rachel Banham,7523,-4.586,-1.268,-3.318,-1.358,-3.228,-0.0166497501547892,0.00940966024486195,0.030742525248089236,-0.015883292452667785,-0.021746396736202156,-0.012380140516598498,-0.0017185049886332404,0.007483325372979965
Moriah Jefferson,3810,-4.651,-2.523,-2.128,-0.951,-3.7,-0.018425881895297203,0.015234027243561155,-0.025567505543391073,-0.03205883862609313,-0.017168796389430807,-0.0009101689638200128,-0.020252164027801056,-0.023600130392871455
Kia Nurse,9467,-4.863,-0.744,-4.119,-1.67,-3.193,-0.01892088798041247,0.024476821347136718,0.011277805053442058,-0.0070890602610158004,-0.016452001342520672,-0.010295874655690762,-0.011672334248602478,-0.01449592736442673
Joyner Holmes,1957,-5.129,-3.599,-1.53,-1.735,-3.394,-0.05806055522398934,-0.004083737130906789,-0.00811874667069587,-0.023483470663743095,-0.04296107008349248,0.003913157705576764,-0.007431651207288226,-0.05928045162142981
Azurá Stevens,8789,-5.287,-0.149,-5.138,-0.582,-4.705,-0.0046395918236501466,0.006251298288605656,-0.019644626812386046,0.0025907675246367168,-0.025240634178461674,-0.0011731660112899167,-0.0021497396583466943,-0.0009169896744023465
Jacy Sheldon,5655,-5.671,0.277,-5.948,-2.264,-3.407,-0.01843862778560712,0.016341345160433396,0.015302849776161198,-0.004481470453194608,-0.05314394595716476,-0.009129907808619747,-0.020161053784406524,-0.007893990848774013
Saniya Rivers,4208,-7.607,0.474,-8.081,-1.071,-6.536,-0.019115487163344824,0.0021832118779000487,0.0033248313328334833,-0.02301782457016746,-0.03031602931655264,-0.0002783695992296664,-0.037397208038516705,0.006030782793751299
